,Id,Comment,Comment time,Reply
394,HtOsIE5Ks08,"Giữ nguyên thiết kế để tăng độ nhận diện như ip nhưng thiết kế ip chỉ có 1, còn ss đem thiết kế của dòng cao cấp nhân bản xuống hết các dòng thấp hơn thì k biết đến S 30 mấy mới được mức độ nhận diện như ip",2023-02-02T13:26:55Z,
395,HtOsIE5Ks08,Năm nào Samsung vừa giới thiệu xong là mấy bạn có máy trên tay liền mà sao chưa thấy có YouTube nào mà iPhone giới thiệu xong là có máy để lên video vậy,2023-02-02T13:21:31Z,
396,HtOsIE5Ks08,Không mua quá xấu,2023-02-02T13:16:55Z,
397,HtOsIE5Ks08,mình chủ yếu đang phân vân về chụp hình với quay video giữa s22 ultra vs s23 ultra thôi.nếu mức độ cải thiện không quá đáng kể thì có lẽ mua s22 cho đỡ tốn tiền chút...,2023-02-02T13:13:10Z,Có lẽ s22u quá ok
398,HtOsIE5Ks08,giò ss ra mắt fls nhàm chán nhỉ 😂,2023-02-02T13:08:56Z,
399,HtOsIE5Ks08,Nhìn ổng cầm 3 con nổi da gà vì thấy nhiều lỗ,2023-02-02T12:48:34Z,
400,HtOsIE5Ks08,Ốp cái ốp vô đó ai phân biệt,2023-02-02T12:41:42Z,ừm công nhận kkk
401,HtOsIE5Ks08,❤❤❤,2023-02-02T12:32:48Z,
402,HtOsIE5Ks08,Có vẻ thơm đấy,2023-02-02T12:26:41Z,
403,HtOsIE5Ks08,tôi xem video nhầm kênh à?,2023-02-02T12:15:38Z,"sao lại nhầm?<>@@vinhxo69 trả lại vinh xô bẩn bựa cho kênh đi, style nghiêm túc này ở kênh đối thủ Vinhvatvo chứ :v"
404,HtOsIE5Ks08,Dùng note20U 2 năm để chờ. Hơi thất vọng vì k thay đổi thiết kế nhưng nếu trải nghiệm ngon như thông số thì múc :)),2023-02-02T12:05:38Z,"đợi a ra đánh giá chi tiết r quất kkk<>Thiết kế như vậy là đk rồi bạn ak, mỗi lần thay đổi thiết kế như vậy phải nghiên cứu lại cách sắp xếp linh kiện sao cho tối ưu để tản nhiệt, giữ nguyên thiết kế dư ra thời gian dùng để tối ưu phần mềm khả năng tản nhiệt camera pin các thứ ngôn hơn nhiều, điển hình trên z fold 3 vs z fold 4 thiết kế ko thay đổi nhiều tập trung tối ưu phần mêm trải nghiệm người dùng hay ngay đối thủ trx tiếp của SS là Apple vày năm mới đổi thiết kế 1 lần tập trung cải thiện mấy thứ khác"
405,HtOsIE5Ks08,Samsung lại chơi chiến thuật j nữa đây,2023-02-02T11:47:37Z,
406,HtOsIE5Ks08,"Nhìn ko khác con note 10+  sau 3 năm, cạn ý tưởng thật rồi",2023-02-02T11:14:04Z,
407,HtOsIE5Ks08,"nên vậy , tập trung nâng cấp trải nghiệm thay vì cứ đổi mới nhồi công nghệ dễ ra cái nồi cháo heo lắm @_@",2023-02-02T11:13:34Z,
408,HtOsIE5Ks08,hay quá a ơi,2023-02-02T10:53:17Z,cảm ơn e
409,HtOsIE5Ks08,Nhìn màn s22ul vẫn thích hơn,2023-02-02T10:45:33Z,Màn cong thì hiệu ứng thị giác tốt hơn
410,HtOsIE5Ks08,"vẫn hóng 1 thiết kế vát phẳng camera sau, đối với người dùng cơ bản như mình thì chụp ảnh các thứ quá dư thừa nhưng cái cam lồi thì vẫn khó chịu vcd",2023-02-02T10:31:16Z,"Thế thì phải quay lại thời xưa mới có cam phẳng chứ giờ xu hướng càng lồi càng xịn 😅<>khó lắm e à, cấu hình cam càng cao thông bắt buộc phải nhét cảm biến to hơn thì sẽ càng lồi hươn thôi"
411,HtOsIE5Ks08,Thôi đợi s24 luôn :))))),2023-02-02T10:15:03Z,
412,HtOsIE5Ks08,Lỗ ko thương tiếc ae nhé,2023-02-02T10:09:24Z,
413,HtOsIE5Ks08,Thay đổi duy nhất:Chíp.,2023-02-02T10:04:00Z,
414,HtOsIE5Ks08,Có gì đó XZs của Sony nhỉ.,2023-02-02T10:00:07Z,
415,HtOsIE5Ks08,Bợ e s22 trước khi s23 ra măt 1 ngày. Sau này giảm nhiệt sẽ lên đời. Vậy la vừa dc trải nghiệm vừa có ly do đê thay đổi,2023-02-02T09:51:03Z,
416,HtOsIE5Ks08,Ss đang đồng bộ thiết kế với apple 😂😂,2023-02-02T09:49:12Z,
417,HtOsIE5Ks08,đặt thoy,2023-02-02T09:42:34Z,
418,HtOsIE5Ks08,"Samsung rất đẹp , mỗi tội tụt giá nhanh quá , nên cảm giác cái máy mất giá trị nhanh theo thời gian , không như dòng iphone",2023-02-02T09:35:41Z,"công nhận là hơn mất giá thậc kkk<>Tụt giá thì ko sợ, chỉ sợ tụt pin quá nhanh<>Tụt giá nhanh cx có cái lợi của nó :)<>Đợi 1 2 năm mua cũ đi cho ngon =))"
419,HtOsIE5Ks08,Vậy giờ đợi s22 ultra giảm giá rồi mua thôi,2023-02-02T09:32:02Z,h này mua cũng là ngon r này
420,HtOsIE5Ks08,Để bình luận ở đây 10 năm sau quay lại xem nó thành đồ cổ :)),2023-02-02T09:28:27Z,vc :))
421,HtOsIE5Ks08,"Thích kiểu thiết kế màn hình phẳng và nhỏ của s23 bản base, nhưng có cấu hình như s23 ultra thì ngon",2023-02-02T09:22:59Z,s23 ultra năm nay là bớt cong r đấy ;)) anh cũng thích ntn hơn
422,HtOsIE5Ks08,Vẫn phèn giống s22ult,2023-02-02T08:34:02Z,
423,HtOsIE5Ks08,Quá xuất sắc,2023-02-02T08:06:07Z,
424,HtOsIE5Ks08,Sam Fan,2023-02-02T07:56:55Z,
425,HtOsIE5Ks08,"Giảm độ cong ok mà, hơi cong là sexy r, chứ cong như s22u dùng bút chỗ cong còn khó🤣🤣🤣",2023-02-02T07:53:48Z,Chuẩn
426,HtOsIE5Ks08,Thiết kế này mà đem mấy màu trắng với hồng lên thật sự lạc quẻ. Nó chỉ phù hợp với những màu sẫm sẫm thôi.,2023-02-02T07:48:32Z,
427,HtOsIE5Ks08,Tôi Thích mỗi màu đen ae ạ,2023-02-02T07:44:56Z,
428,HtOsIE5Ks08,Sao bằng IPhone đại đế 😀,2023-02-02T07:29:20Z,Vertu đại đế ấy hả?<>@@Idontknowhattoputhere246 vertu tuổi gì năm bán đc mấy cái
429,HtOsIE5Ks08,Màu xanh Sony đẹp quá,2023-02-02T07:28:27Z,"xanh sony xanh iphone 11 kkk<>@@vinhxo69 vẫn ấn tượng nhất màu này trên Sony dòng Z, đẹp, cao cấp"
430,HtOsIE5Ks08,"Mình đặt trên web chính hãng 24tr260.
Màu vàng + miếng dán + ốp smartview + dây cốc sạc 45W",2023-02-02T06:56:28Z,h đặt nhiều ưu đãi nên đặt thôi
431,HtOsIE5Ks08,Có gì gọi lạ đâu. Phụ tùng thì oke,2023-02-02T06:51:47Z,
432,HtOsIE5Ks08,ĐT nâng cấp camera riết rồi máy ảnh bán ế luôn. chất lượng video 4k của iPhone 14 ngang với máy ảnh trị giá 15tr . chụp thiếu sáng mới thua máy ảnh thôi,2023-02-02T06:41:38Z,"có cái nịt, dt camera chụp đẹp nhìn ở màn hình dt thôi, cho vào máy tính sẽ thấy, cam của dt và của máy ảnh chuyên dụng là 2 mục hoàn toàn khác nhau."
433,HtOsIE5Ks08,"Giá mà SS làm một bản ultra kích thước màn hình nhỏ, thích kiểu thiết kế vuông vức màu này giống Sony ngày xưa mà đt to quá cầm không thích. Chắc mua pixel 7 vậy.",2023-02-02T06:30:40Z,ừa kiểu iphone bản pro :)))) thì hợp lý mình cũng thích như vậy
434,HtOsIE5Ks08,riêng ss được dùng chip từ ss foundry à :)))),2023-02-02T06:26:27Z,
435,HtOsIE5Ks08,cằm vẫn còn khá dày,2023-02-02T06:14:20Z,
436,HtOsIE5Ks08,Giống sony v,2023-02-02T06:05:48Z,
437,HtOsIE5Ks08,bao giờ thì hết lỗi bong lưng 🤣🤣🤣,2023-02-02T06:02:54Z,"đó là bệnh kinh niên của samsung rồi, t đang dùng con note 8 dán mặt lưng lại vẫn bị bong"
438,HtOsIE5Ks08,"Thui sài tiếp s22ultra đợi phiên bản sau. Kinh nghiệm sài samsung của mình là cứ 2 đời đổi1 lần. Note 5, note 8, note 10 +, s 22 ultra. :).",2023-02-02T05:39:45Z,
439,HtOsIE5Ks08,"Tiếc cho Sony, thiết kế đi trước thời đại cả thập kỷ, nhưng phần mềm thì tệ và giá thì trên mây, SonyXperia vẫn là điện thoại đẹp nhất và giờ các hãng Android lại quay lại với thiết kế vuông omnibalance",2023-02-02T05:38:41Z,công nhận :( đi quá thời đại cũng k tốt
440,HtOsIE5Ks08,Líu lưỡi nói nhầm so với S23 ultra hơi bị nhiều nha. ,2023-02-02T05:37:41Z,
441,HtOsIE5Ks08,Đáng ra Samsung nên làm màn hình S23 Ultra to hơn S22 ultra,2023-02-02T05:35:45Z,Thế mua tablet mà dùng. Đt cơ bản vừa tay thôi là đủ dùng rồi
442,HtOsIE5Ks08,Ko biết có tróc viền sơn giống s22 k,2023-02-02T05:32:23Z,nc cũng hên xui tuỳ đồ công nghệ
443,HtOsIE5Ks08,"Đua theo công nghệ chỉ có nghèo, khiếp thay đổi xíu cấu hình vs cam là thành 23utra😂",2023-02-02T05:32:13Z,Apple cũng vậy mà<>@@vinhxo69 da
444,HtOsIE5Ks08,Đừng kỹ thuật với con mắt đỏ thấy ghê! Nhưng nói về máy thì quá đã.,2023-02-02T05:29:31Z,
445,HtOsIE5Ks08,"""bây giờ""",2023-02-02T05:23:29Z,
446,HtOsIE5Ks08,Mình không thích kiểu màn hình cong nhẹ kiểu này. 1 là cong hẳn 2 là phẳng hoàn toàn. Chứ kiểu này dùng rất khó chịu.,2023-02-02T05:22:47Z,"mình thì khác, nc mình vẫn muốn có 1 bản ultra k cong.<>@@vinhxo69 mình là thích không cong,  màn phẳng. Rất ức chế cái kiểu màn cong từ thời s7, cho tới s22u đang dùng bây giờ nó vẫn cho cảm giác nhiều khi lấn cấn nhẹ. Công việc của mình nhiều khi iphone nó không hoàn toàn đáp ứng được, bắt buộc vẫn dùng chủ yếu samsung. Nên bắt buộc phải chấp nhận kiểu màn này, rất mong seri 24 samsung làm một cái màn phẳng hoàn toàn."
447,HtOsIE5Ks08,"ngon thì chốt thôi :D
ps: clip quay bằng thiết bị gì mà nó ""kỳ kỳ"" :(",2023-02-02T05:16:21Z,
448,HtOsIE5Ks08,"Vcl con màu xanh chung màu với con lap lenovo slim7 của em, quất thoi:)",2023-02-02T05:12:11Z,
449,HtOsIE5Ks08,Đợi xem sạc nhanh đã lên được 60W chưa mà thấy vẫn 45w sạch như 25w thì thôi bỏ. Đợi xiaomi 13 về húp,2023-02-02T05:12:05Z,"45W cũng vãi cả đái rồi. Đt chứ phải laptop đâu mà cho cố. Nhắm dùng cục pin đầy trong 2 3h hết nổi k, cái đòi cắm sạc cho đầy lẹ nữa hả ??? Đt cần độ bền. Ăn rồi thay pin riết cũng mệt"
450,HtOsIE5Ks08,"nhìn giống con Sony nào đó quá.Nếu kp là người rành SS thì nhìn mặt sau kb là điện thoại hãng gì,xiao,sony .v.v..v giá thì cao nhưng lại nhanh mất giá .Hiệu năng,tính năng có kinh khủng cỡ nào cũng nên có 1 cái định dạng nhận diện ,người ko rành nhìn phải ra được SS!!!",2023-02-02T05:01:40Z,
451,HtOsIE5Ks08,"nhìn cái giá 32tr của Samsung thì mọi người lắc đầu và đi mua 14 pro max =)). Tầm dth siêu sang mà Sam bán ngang táo thì k có cửa, đặc biệt con s23 ultra này hầu như k đổi so với s22 ultra.",2023-02-02T04:48:53Z,"Siêu sang ??? Sam với Iphone chỉ nằm ở phân khúc cao cấp thôi,chứ siêu sang thì lố quá .<>@@tunghoang4692 ifan nó thế😒<>Thế con 14 pro khác j 13 pro🤨 thêm đc cái màu mắm tôm, dynamic island, chip hơn đc tí, cam ko khác bao nhiêu còn lại như nhau 🤣<>Vl siêu sang. Mẹ. Cái dt có 3x tr siêu sang cười ẻ.<>@@sychientruong9909 th này no ngu nên thế chứ éo if nào thế. T đang sài 14 pm và thấy bình thường vcl. Nghe siêu sang t còn cười ẻ."
452,HtOsIE5Ks08,Đẹp,2023-02-02T04:44:11Z,
453,HtOsIE5Ks08,Chẳng khác gì s22 ultra nhìn chán . Trắc bán không được nhiều .,2023-02-02T04:37:10Z,
454,HtOsIE5Ks08,5:25 sao nhìn giống thằng Nô vậy :)),2023-02-02T04:25:32Z,
455,HtOsIE5Ks08,đang xài ip nhìn qua mấy bọn xài samsung trông như điện thoại tàu hạ đẳng😌,2023-02-02T04:19:40Z,3 que à em
456,HtOsIE5Ks08,Đẹp đến nao lòng ❤️,2023-02-02T04:15:05Z,
457,HtOsIE5Ks08,cùi mía. s22 sài 2 năm màn hình ám đỏ. iphon 14prm mãi đỉnh,2023-02-02T04:10:04Z,"Đừng lấy cái xui của riêng mình mà đi đánh đồng nha bạn :)<>@@Idontknowhattoputhere246 
cái 11prm tui sài hơn 2 năm nay rồi vẫn tốt mượt mà như ngày nào. iphon nó bền thì mua thôi. ss dở tệ. bỏ mấy chục củ mà đánh đổi cái hên xui là biết bạn kém hiểu biết về công nghệ rồi đấy<>@@coledangcap7535 ip trc đây và b giờ cx có lỗi mà bn sọc màn trắng, xanh màn, tróc sơn, mất sóng... Mọi đồ điện tự đều có hên có xui thôi, chỉ là bạn chưa gắn bó lâu thôi. Và 2 năm vs mọi flagship vẫn chưa thể kết luận đc, mình dám chắc dòng s22 dùng đc 4 năm nữa vẫn oke<>@@Idontknowhattoputhere246 
trước đây tui là fan của ss. sài cả s8 và note 9 và s22 . cả 3 đều bị ám đỏ màn hình sau 2 năm. bạn cứ mua mà sài 2 năm sau sẽ có kết quả.lên hội nhóm ss thì sẽ rõ về cái khoảng màn hình ss nó cùi cở nào<>@@coledangcap7535 chắc do bn xui. Mình dùng SS lâu năm ko 1 máy nào bị ám đỏ cả"
458,HtOsIE5Ks08,"Nhìn chung: ngoại hình ko khác biệt mấy, nhưng hoàn thiện hơn về phần cứng phần mềm :v",2023-02-02T04:03:09Z,
459,HtOsIE5Ks08,*_Nâng cấp chíp mới. Hết_,2023-02-02T04:00:49Z,
460,HtOsIE5Ks08,Thôi sang năm 15 có cổng C thì đổi s22u chứ chán ss rồi 😪😪😪.,2023-02-02T03:57:33Z,
461,HtOsIE5Ks08,"thích quá, tui thích one ui của samsung gấp mấy lần ios",2023-02-02T03:47:09Z,
462,HtOsIE5Ks08,Tuyệt vời fan galaxy s23 ultra,2023-02-02T03:42:17Z,
463,HtOsIE5Ks08,Hiệu ứng chuyển cảnh vẫn lag😂😂. Khi nào hiệu ứng chuyển cảnh mượt thì mình sẽ chuyển sang ss chứ h cứ dùng ip,2023-02-02T03:41:27Z,bản demo mà ô nghĩ sao nó lag đc vậy trời
464,HtOsIE5Ks08,Nay shop nghiêm túc vch nhìn ko quen 😁😁,2023-02-02T03:39:20Z,Tôi vẫn nghiêm túc thế này mà
465,HtOsIE5Ks08,"đù, giống xperia thế  @@@@@",2023-02-02T03:34:11Z,
466,HtOsIE5Ks08,Máy demo à mà có dòng mã gì sau lưng v,2023-02-02T03:24:35Z,
467,HtOsIE5Ks08,"Màn cong cầm ngoài thì sexy. Nhưng ốp thì chả thấy sexy đâu.
Dùng thì tức ,đặc biệt các phần mềm có tính năng vuốt ở cạnh",2023-02-02T03:22:07Z,
468,HtOsIE5Ks08,"Tóm tắt:
1.Fan Sam: Mua Samsung S22 Ultra
2. Fan Android: Xiaomi 13 Pro",2023-02-02T03:20:38Z,
469,HtOsIE5Ks08,Bản base pin với sạc chán quá,2023-02-02T03:09:38Z,
470,HtOsIE5Ks08,coi ủng hộ a chứ e vẫn sài iPhone a ạ😂😂,2023-02-02T03:05:19Z,Thì xài đi. Chứ iphone xài chán vãi<>@@trihuynh6210 tùy nhu cầu sử dụng của mỗi người thôi bạn. Như mình thích cả ios với Android os nhưng mà mình thích máy có càng nhiều công nghệ càng sướng nên chọn ss 😄
471,HtOsIE5Ks08,:))) ngon đấy ... đợi tết năm sau mua,2023-02-02T03:04:54Z,
472,HtOsIE5Ks08,Hello ban mình dang dùng s22utra giờ thấy s23utra quá dinh luôn,2023-02-02T02:53:57Z,Mua
473,HtOsIE5Ks08,nhìn như sony lai iphone,2023-02-02T02:52:42Z,
474,HtOsIE5Ks08,"đang còn dùng note 20 ultra mà nó lên tới s23 ultra rồi :)), cảm thấy tụt hậu",2023-02-02T02:50:02Z,N20u vẫn chx lỗi thời đâu :))
475,HtOsIE5Ks08,"ko khac biệt nhiều dù có camera nào đi chăng nữa cam của ss đăng lên mxh vẫn xấu, ncl vẫn thua xa cam của ip, còn cải tiến thì android có nhiều thuận lời hơn ip, mà sự kiện của ss năm nay nhìn hơi phèn",2023-02-02T02:40:22Z,
476,HtOsIE5Ks08,09h39 5/2/2/2023,2023-02-02T02:40:09Z,
477,HtOsIE5Ks08,nubia 8 pro vẫn đẹp nhất mà giá có 13 củ -__-,2023-02-02T02:33:10Z,
478,HtOsIE5Ks08,"giờ mà camera sau hết lồi, camera trước ẩn dưới màn hình là quá tuyệt vời luôn",2023-02-02T02:30:01Z,
479,HtOsIE5Ks08,Samsung  ra s23 rồi mà vẫn  còn dùng note 20u5😅,2023-02-02T02:29:21Z,
480,HtOsIE5Ks08,Sam giờ học theo apple à trc toàn khịa giờ học theo từ bỏ củ sạc bỏ jack 3.5 giờ lại thêm quả giữ nguyên thiết kế,2023-02-02T02:24:20Z,
481,HtOsIE5Ks08,"200 hay 2000 pixel thì đăng lên facebook cũng giảm chất lượng thôi, cái người dùng cần là trải nghiệm mà samsung chẳng bao giờ làm được đó là hệ điều hành riêng kaka",2023-02-02T02:23:48Z,
482,HtOsIE5Ks08,ĐỂ COI GIÁ CẢ THẾ NÀO 😅,2023-02-02T02:20:34Z,chắc tầm 23 săn sale đó
483,HtOsIE5Ks08,Quả đồng hồ Omega x Swatch đẹp quá,2023-02-02T02:19:05Z,Con này nguyên nhựa & không có gì đặc sắc cả<>cảm ơn e kkk
484,HtOsIE5Ks08,Sếp Vinh vẫn là no.1,2023-02-02T02:13:08Z,cảm ơn e<>@@vinhxo69 theo anh thì snap 8 gen 2 for Galaxy sẽ đánh bại Apple A16 Bionic trên 14 pro max?
485,HtOsIE5Ks08,"Hồi xưa người ta chê Sony bảo thủ vì cứ làm viền vuông, giờ ai cũng làm đt vuông 😂",2023-02-02T02:05:23Z,"Mỗi SS làm thôi chứ ai làm mà theo sony<>Quan trọng là làm vuông như thế nào. Như iphone nó làm vuông nhưng bo cong 4 góc nên cảm giác không bị cấn tay. Còn sony làm vuông chành chạnh, 4 góc nhọn thì người ta chê là đúng rồi<>Mỗi con dòng ultra làm mà bảo ai cũng làm. Ngta làm cầm nắm dễ, sony đau tay bỏ xừ"
486,HtOsIE5Ks08,Năm mới sam sung  23 ngon về mọi mặt. Chờ lương thôi,2023-02-02T02:04:11Z,
487,HtOsIE5Ks08,không có gì đặc sắc,2023-02-02T02:02:43Z,
488,HtOsIE5Ks08,Vẫn đang thắc mắc mấy đứa lúc iphone 11 series ra đời nói là mắc hội chứng sợ lỗ gì đó giờ tụi nó đang sài điện thoại gì nhỉ?,2023-02-02T02:01:04Z,
489,HtOsIE5Ks08,Chíp mới ngon đấy nhưng vẫn thua chút xíu so với bionic,2023-02-02T01:58:54Z,Chx bt đc đâu
490,HtOsIE5Ks08,Cái coppy text trên ảnh s22U cũng có mà,2023-02-02T01:58:30Z,
491,HtOsIE5Ks08,Ngon quá nhưng không có tiền,2023-02-02T01:53:02Z,
492,HtOsIE5Ks08,Đang xài s22ul cuối năm giá giảm tí rồi lên đời . S22ul cũng đã quá ngon,2023-02-02T01:46:27Z,Lúc đó thu cũ với giá càng thấp<>@@hongphuongdai3710 máy cũ cho  người nhà xài dại gì bán lỗ chết mẹ luôn
493,HtOsIE5Ks08,Vật Vờ có phải của Vinh Xô không vậy,2023-02-02T01:39:59Z,
494,HtOsIE5Ks08,thiết kế mặt sau có khác gì con sony xz chỉ có nhiều cam là khác. mà thiết kế này từ thời dùng chíp 820,2023-02-02T01:34:05Z,
495,HtOsIE5Ks08,Gần 7p đến nơi :)),2023-02-02T01:33:13Z,
496,HtOsIE5Ks08,nhìn chán thiệt.... cầm iphone 15 cảm giác nó khác hẳn,2023-02-02T01:29:18Z,"Iphon 15 khác đéo gì iphon 12, bao đời kp thay đổi thiết kế 😏😏😏😏😏<>????<>Iphone 15 ra vào tháng 9<>@@hoaianvanvuive đang xài cái 14 promax mê mệt....đụng vô IOS khó thoát khỏi cơn nghiện<>@@Teslaa23 trông bn có nhiều tiền v, múc cả 15 prm vs s23u đi nghiện x4 :))"
497,HtOsIE5Ks08,Lỗ quá trời lỗ,2023-02-02T01:23:09Z,
498,HtOsIE5Ks08,Cằm dưới vẫn dày hơn 3 cạnh còn lại.,2023-02-02T01:22:57Z,
499,HtOsIE5Ks08,"Nhìn cụm camera rườm rà quá ss, k thẩm nổi",2023-02-02T01:20:33Z,Tại mày ngu 😏😏😏😏<>Lắp cái ốp bao cả cụm cam thì nó lại gọi là đẹp vl luôn.
500,HtOsIE5Ks08,"Mình đang xài s22 ultra, có nên bán và mua s23 ultra không nhỉ?",2023-02-02T01:19:18Z,"Nên nếu bạn  rủng rỉnh tiền, mình cũng 22 Ultra thấy chưa đáng phải lên. 22 Ultra vẫn còn mạnh xài khỏe. Kiểu dáng không khác 23 Ultra .<>Cứ để 1 thời gian cho nó bình ổn giá và update phiên bản để sửa lỗi đi đã b ạ,chứ bh mới ra thể nào cũng có lỗi nên cứ từ từ.<>Cảm ơn các bạn đã góp ý. Nãy mình đi chùa về, trên đường lụm được cái s22ultra của ai đó. Bán 2 cái s22ultra được 32tr rưỡi. Mua s23ultra rồi. Đi chùa về may mắn ghê."
